Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals,Shots,SoT,SoT%,G/Sh,G/SoT,ShoDist,ShoFK,ShoPK,PKatt,PasTotCmp,PasTotAtt,PasTotCmp%,PasTotDist,PasTotPrgDist,PasShoCmp,PasShoAtt,PasShoCmp%,PasMedCmp,PasMedAtt,PasMedCmp%,PasLonCmp,PasLonAtt,PasLonCmp%,Assists,PasAss,Pas3rd,PPA,CrsPA,PasProg,PasAtt,PasLive,PasDead,PasFK,TB,Sw,PasCrs,TI,CK,CkIn,CkOut,CkStr,PasCmp,PasOff,PasBlocks,SCA,ScaPassLive,ScaPassDead,ScaDrib,ScaSh,ScaFld,ScaDef,GCA,GcaPassLive,GcaPassDead,GcaDrib,GcaSh,GcaFld,GcaDef,Tkl,TklWon,TklDef3rd,TklMid3rd,TklAtt3rd,TklDri,TklDriAtt,TklDri%,TklDriPast,Blocks,BlkSh,BlkPass,Int,Tkl+Int,Clr,Err,Touches,TouDefPen,TouDef3rd,TouMid3rd,TouAtt3rd,TouAttPen,TouLive,ToAtt,ToSuc,ToSuc%,ToTkl,ToTkl%,Carries,CarTotDist,CarPrgDist,CarProg,Car3rd,CPA,CarMis,CarDis,Rec,RecProg,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,AerWon,AerLost,AerWon%
2006,Abdón Prats,ESP,3,Mallorca,La Liga,30,1992,14,1,176,2.0,1,3.0,2.0,66.7,0.17,0.25,13.9,0.0,0.0,0.0,16.0,21.5,74.4,237.0,38.5,7.5,10.5,71.4,5.0,6.5,76.9,1.5,2.0,75.0,0.0,1.0,0.0,0.0,0.0,1.0,21.5,19.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,34.0,1.0,2.0,19.0,13.0,4.5,34.0,2.0,0.5,25.0,1.0,50.0,19.5,71.5,14.5,0.5,0.5,1.5,2.5,4.0,25.0,2.5,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,0.5,6.5,7.1
908,Iñigo Ruiz de Galarreta,ESP,2,Mallorca,La Liga,29,1993,17,15,1303,14.5,0,0.48,0.14,28.6,0.0,0.0,25.8,0.0,0.0,0.0,37.9,45.7,82.8,675.7,179.4,17.6,19.9,88.5,15.2,16.7,90.9,3.93,6.41,61.3,0.0,0.76,4.55,0.76,0.0,4.83,45.7,43.4,2.0,1.38,0.14,0.83,1.86,0.0,0.62,0.21,0.28,0.0,37.9,0.28,0.69,1.79,1.45,0.28,0.0,0.0,0.07,0.0,0.21,0.14,0.07,0.0,0.0,0.0,0.0,2.41,1.79,1.31,0.9,0.21,0.76,1.66,45.8,0.9,0.9,0.48,0.41,0.9,3.31,1.03,0.0,53.7,1.52,12.5,32.8,9.1,0.07,53.7,1.1,0.48,43.8,0.48,43.8,31.2,136.1,55.0,0.83,0.48,0.0,0.62,0.69,34.3,0.55,0.41,0.0,0.0,2.14,1.59,0.0,1.86,1.79,0.0,0.0,0.0,7.17,0.34,0.76,31.3
1812,Ethan Nwaneri,ENG,3,Arsenal,Premier League,15,2007,1,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2501,Jere Uronen,FIN,1,Schalke 04,Bundesliga,28,1994,5,5,391,4.3,0,0.7,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,37.9,52.3,72.4,710.0,296.5,17.0,19.8,85.9,15.3,19.1,80.5,5.12,10.0,51.2,0.0,1.16,2.09,0.7,0.7,3.49,52.3,37.7,14.0,1.63,0.0,0.0,4.65,11.4,0.93,0.23,0.7,0.0,37.9,0.7,0.93,2.09,0.7,0.7,0.23,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.93,0.47,0.7,0.0,0.47,1.16,40.0,0.7,0.93,0.47,0.47,0.7,1.86,0.93,0.0,61.6,2.56,15.8,30.2,16.0,0.0,61.6,1.4,0.23,16.7,1.16,83.3,27.4,111.6,46.7,1.4,0.7,0.0,2.09,0.47,29.5,1.86,0.23,0.0,0.0,0.47,2.09,0.0,4.65,0.93,0.0,0.0,0.0,6.05,1.63,1.16,58.3
679,Krépin Diatta,SEN,2,Monaco,Ligue 1,23,1999,19,14,1342,14.9,2,2.08,0.81,38.7,0.06,0.17,15.1,0.0,0.0,0.0,24.2,31.7,76.1,334.8,110.4,13.8,16.9,81.7,7.92,10.5,75.6,0.74,1.61,45.8,0.13,1.01,2.68,1.14,0.2,3.56,31.7,31.1,0.47,0.07,0.0,0.07,2.28,0.4,0.0,0.0,0.0,0.0,24.2,0.13,0.94,3.15,1.88,0.07,0.34,0.4,0.34,0.13,0.47,0.13,0.0,0.0,0.07,0.2,0.07,1.14,0.81,0.2,0.54,0.4,0.47,1.14,41.2,0.67,1.34,0.07,1.28,0.74,1.88,0.4,0.0,42.6,0.6,3.76,16.2,23.0,3.89,42.6,2.48,1.07,43.2,0.87,35.1,30.3,185.1,81.8,3.36,1.74,1.34,2.35,0.67,30.7,8.72,0.2,0.0,0.0,1.14,1.01,0.13,2.28,0.81,0.13,0.0,0.0,4.16,1.88,1.54,54.9
529,Levi Colwill,ENG,1,Brighton,Premier League,19,2003,7,5,463,5.1,0,0.2,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,74.3,83.1,89.4,1326.7,549.6,31.6,34.7,91.0,34.7,37.8,91.7,6.86,8.63,79.5,0.0,0.39,4.51,0.59,0.0,3.92,83.1,78.4,4.31,1.57,0.2,0.2,0.0,1.96,0.0,0.0,0.0,0.0,74.3,0.39,0.39,0.98,0.98,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.39,0.2,0.2,1.18,1.37,2.75,0.0,88.8,9.61,47.1,39.2,2.94,0.2,88.8,0.0,0.0,0.0,0.0,0.0,58.2,326.9,203.9,1.18,0.39,0.0,0.2,0.2,63.7,0.2,0.0,0.0,0.0,0.2,0.59,0.0,0.0,0.2,0.0,0.0,0.0,6.67,2.94,0.98,75.0
1778,Manuel Neuer,GER,0,Bayern Munich,Bundesliga,36,1986,12,12,1080,12.0,0,0.17,0.08,50.0,0.0,0.0,9.0,0.0,0.0,0.0,37.4,42.0,89.1,880.9,606.7,8.0,8.0,100.0,19.5,19.8,98.3,9.83,14.1,69.8,0.0,0.0,0.08,0.0,0.0,0.08,42.0,34.6,7.42,1.58,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,37.4,0.0,0.0,0.17,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.08,44.0,36.3,43.3,0.67,0.17,0.17,44.0,0.0,0.0,0.0,0.0,0.0,28.2,127.8,75.8,0.0,0.0,0.0,0.08,0.0,26.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.25,0.0,100.0
808,Abdessamad Ezzalzouli,MAR,3,Osasuna,La Liga,21,2001,14,8,588,6.5,0,2.15,0.62,28.6,0.0,0.0,17.9,0.15,0.0,0.0,22.9,33.7,68.0,317.4,80.6,14.5,18.3,79.0,6.31,9.23,68.3,1.38,2.31,60.0,0.31,0.77,0.62,2.0,0.62,2.62,33.7,32.0,1.54,0.46,0.31,0.15,3.23,0.77,0.31,0.0,0.15,0.0,22.9,0.15,2.62,3.08,1.85,0.31,0.31,0.46,0.15,0.0,0.46,0.46,0.0,0.0,0.0,0.0,0.0,2.31,1.54,1.08,0.92,0.31,0.92,1.38,66.7,0.46,1.85,0.0,1.85,0.31,2.62,0.46,0.0,51.4,0.46,5.23,17.5,30.2,3.54,51.4,5.69,2.15,37.8,1.85,32.4,32.2,259.1,142.5,5.69,3.23,2.62,3.69,3.85,36.3,9.08,0.46,0.15,0.15,2.15,2.46,0.0,3.23,1.54,0.0,0.0,0.0,3.85,0.15,0.31,33.3
366,Emi Buendía,ARG,2,Aston Villa,Premier League,26,1996,21,13,1220,13.6,3,2.21,0.44,20.0,0.1,0.5,17.0,0.07,0.0,0.0,33.1,42.2,78.4,530.5,140.7,17.1,20.2,84.4,11.0,13.9,79.4,3.24,4.12,78.6,0.0,1.54,4.04,1.62,0.0,6.1,42.2,39.3,2.79,0.37,0.29,0.22,1.18,0.37,0.37,0.15,0.0,0.07,33.1,0.07,1.54,3.38,2.65,0.15,0.15,0.07,0.29,0.07,0.37,0.29,0.0,0.0,0.07,0.0,0.0,2.57,0.96,1.03,0.96,0.59,0.81,2.35,34.4,1.54,0.74,0.0,0.74,0.74,3.31,0.66,0.0,54.5,1.1,8.01,25.5,21.4,3.46,54.5,1.99,0.74,37.0,0.96,48.1,33.4,155.8,75.0,2.13,1.69,1.03,2.28,1.91,38.8,5.59,0.0,0.0,0.0,1.62,1.54,0.07,1.18,0.96,0.0,0.0,0.0,5.74,1.03,1.91,35.0
813,Wout Faes,BEL,1,Leicester City,Premier League,24,1998,16,16,1440,16.0,0,0.25,0.06,25.0,0.0,0.0,15.5,0.0,0.0,0.0,59.1,68.4,86.4,1112.6,382.1,20.3,22.8,89.0,33.4,35.8,93.5,4.75,8.44,56.3,0.0,0.19,2.63,0.31,0.0,2.94,68.4,67.0,1.38,1.31,0.13,0.38,0.0,0.06,0.0,0.0,0.0,0.0,59.1,0.0,0.44,0.5,0.31,0.0,0.0,0.06,0.0,0.13,0.13,0.06,0.0,0.0,0.0,0.0,0.06,2.13,1.19,0.94,1.13,0.06,1.13,1.44,78.3,0.31,1.31,0.88,0.44,1.31,3.44,3.44,0.06,79.0,12.1,43.6,34.6,1.19,0.44,79.0,0.31,0.19,60.0,0.13,40.0,45.8,226.4,123.2,0.25,0.06,0.0,0.63,0.19,55.2,0.06,0.13,0.0,0.0,0.94,0.44,0.0,0.0,1.19,0.0,0.0,0.13,5.63,1.81,1.38,56.9
